solvability,accuracy,appropriateness,topic,addition,subtraction,multiplication,division,fractions,decimals,no_ops,total_ops,good,question,solution,answer,gpt35,gpt4,llama,llema,mammoth,mathwell,fkgl,ndc,question_length,solution_length
0,,,1,,,,,,,,,0,"In Fortnite, a player can choose between 4 different rarities for their weapons. These rarities are: Common (10% of the time), Uncommon (20% of the time), Rare (30% of the time), Epic (30% of the time), and Legendary (10% of the time). If a player chooses a weapon with a Common rarity, how often will they choose a weapon with a rarity other than Common?","def solution():

    # total rarities

    total_rarities = 100

    # rarity of choosing a Common weapon

    common_rarity = 10

    # rarity of choosing a weapon other than Common

    other_than_common_rarity = total_rarities - common_rarity

    return other_than_common_rarity",90,0,0,0,0,1,0,9.4,8.11,108,94
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Taylor Swift has 1000 followers on Twitter. She has 2000 followers on Instagram. She has 3000 followers on TikTok. How many followers does she have in total?,"def solution():
    #Taylor Swift has 1000 followers on Twitter
    twitter_followers = 1000
    #She has 2000 followers on Instagram
    instagram_followers = 2000
    #She has 3000 followers on TikTok
    tiktok_followers = 3000
    #The answer is
    result = twitter_followers + instagram_followers + tiktok_followers
    return result",6000,0,0,1,0,0,0,4.8,9.24,52,122
1,0.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,The cheerleading squad has 15 members. 10 of the members are girls. How many boys are on the squad?,"def solution():
    #The cheerleading squad has 15 members
    squad_members = 15
    #10 of the members are girls
    girls = 10
    #The answer is
    result = squad_members
    return result",15,0,0,1,0,0,0,1.0,9.77,28,59
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,Serena Williams can run 1000 meters in 2 hours. How many meters can she run in 10 hours?,"def solution():
    #Serena Williams can run 1000 meters in 2 hours
    meters_run_2_hours = 1000
    #The answer is
    result = meters_run_2_hours * 5
    return result",5000,0,0,0,0,1,0,2.1,10.22,29,63
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,There were 10000 dogs in a town. 2000 of them left. 1000 more dogs came. 2000 of the dogs that left returned. How many dogs are there now?,"def solution():
    #10000 dogs were in a town
    dogs_initial = 10000
    #2000 of them left
    dogs_left = 2000
    #1000 more dogs came
    dogs_came = 1000
    #2000 of the dogs that left returned
    dogs_returned = 2000
    #The answer is
    result = dogs_initial - dogs_left + dogs_came + dogs_returned
    return result",11000,0,0,0,0,1,0,-1.7,6.73,51,128
0,,,1,,,,,,,,,0,Serena Williams is playing a tennis match. She has won 3 games and her opponent has won 2 games. How many more games does Serena need to win to win the match?,"def solution():
    #Serena Williams has won 3 games
    serena_games = 3
    #Her opponent has won 2 games
    opponent_games = 2
    #The answer is
    result = serena_games + 2 - opponent_games
    return result",3,0,0,1,0,0,0,3.9,7.62,41,74
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1,"There are 100 dogs at the park. 20% of the dogs are big dogs, 30% of the dogs are medium dogs, and the rest are small dogs. How many of the dogs are small dogs?","def solution():
    #There are 100 dogs at the park
    dogs = 100
    #20% of the dogs are big dogs
    big_dogs = dogs * 0.2
    #30% of the dogs are medium dogs
    medium_dogs = dogs * 0.3
    #The rest are small dogs
    small_dogs = dogs - big_dogs - medium_dogs
    #The answer is
    result = small_dogs
    return result",50.0,0,0,0,0,1,0,0.8,6.47,50,119
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Spider-Man has 100 pieces of candy. 30 of them are gummy bears, 20 of them are lollipops, and the rest are gumballs. How many gumballs does Spider-Man have?","def solution():
    #Spider-Man has 100 pieces of candy
    candy = 100
    #30 of them are gummy bears
    gummy_bears = 30
    #20 of them are lollipops
    lollipops = 20
    #The rest are gumballs
    gumballs = candy - gummy_bears - lollipops
    return gumballs",50,0,0,1,0,0,0,3.4,8.61,57,111
1,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,A volleyball team played 10 games this season. They won 6 games and lost 4 games. How many games did they win?,"def solution():
    #A volleyball team played 10 games this season
    games_played = 10
    #They won 6 games and lost 4 games
    wins = 6
    losses = 4
    #The answer is
    result = wins
    return result",6,0,0,1,0,0,0,0.2,8.3,32,69
0,,,1,,,,,,,,,0,Iron Man can lift 500 pounds. How many times can he lift a suitcase that is 15 pounds?,"def solution():
    #Iron Man can lift 500 pounds
    iron_lift = 500
    #How many times can he lift a suitcase that is 15 pounds
    count = 500 // 15
    #The answer is
    result = count
    return result",33,0,0,0,1,0,0,0.9,8.47,27,73
1,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0,"Steph Curry can make 100 shots in 1.5 minutes. 
How many shots can he make in 5 minutes?","def solution():
    #Steph Curry can make 100 shots in 1.5 minutes
    shots_per_minute = 100 / 1.5
    #He can make
    shots_in_5_minutes = shots_per_minute * 5
    #The answer is
    result = shots_in_5_minutes
    return result",333.33333333333337,0,0,0,0,1,0,2.1,10.22,33,95
1,1.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1,A field hockey team has 6 players. 3 of the players are 15 years old. 2 of the players are 16. 1 of the players is 14. How many years old is the average player on the team?,"def solution():
    #Number of 15-year-old players
    players_15 = 3
    #Number of 16-year-old players
    players_16 = 2
    #Number of 14-year-old players
    players_14 = 1
    #Total number of players
    total_players = players_15 + players_16 + players_14
    #Total age of all players
    total_age = players_15 * 15 + players_16 * 16 + players_14 * 14
    #Average age of all players
    average_age = total_age / total_players
    return average_age",15.166666666666666,0,0,1,0,0,0,1.5,8.58,54,167
0,,,1,,,,,,,,,0,"Taylor Swift sold 240,000 copies of Lover at a price of $13.99. That means she earned$3,455,200. She also got 20,000 copies of Lover for free. How much money did Taylor Swift make with Lover?","def solution():
    #Taylor Swift sold 240,000 copies of Lover at a price of $13.99. #240,000 *$13.99
    money_made_by_lover = 240000 * 13.99
    result = 3455200 - money_made_by_lover
    return result",97600.0,0,0,0,1,0,0,0.7,9.17,70,99
1,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Hello Kitty is 10 years old. She is 10 years younger than her sister. How old is her sister?,"def solution():
    #Hello Kitty is 10 years old
    hello_kitty_age = 10
    #She is 10 years younger than her sister
    sister_age = hello_kitty_age + 10
    return sister_age",20,0,0,1,0,0,0,1.0,6.44,29,66
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,Jasmine has 120 pieces of candy. She eats 30 pieces of candy. How many pieces of candy does she have left?,"def solution():
    #Jasmine has 120 pieces of candy
    jasmine_candy_total = 120
    #She eats 30 pieces of candy
    jasmine_candy_eaten = 30
    #The answer is
    jasmine_candy_left = jasmine_candy_total - jasmine_candy_eaten
    return jasmine_candy_left",90,0,0,1,0,0,0,1.3,7.74,36,108
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,Tony Stark has 100 Iron Man suits. He uses 15 suits to defeat Thanos. He uses 20 suits to defeat Ultron. He uses 15 suits to defeat Loki. How many suits does he have left?,"def solution():
    # Tony Stark started with 100 Iron Man suits
    suits_initial = 100
    # He used 15 suits to defeat Thanos
    suits_used_thanos = 15
    # He used 20 suits to defeat Ultron
    suits_used_ultron = 20
    # He used 15 suits to defeat Loki
    suits_used_loki = 15
    # The answer is
    result = suits_initial - suits_used_thanos - suits_used_ultron - suits_used_loki
    return result",50,0,0,1,0,0,0,1.3,8.5,60,155
1,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"There are 1000 students at a school. 100 of them are in the Gryffindor house, 200 of them are in the Hufflepuff house, and 300 of them are in the Ravenclaw house. How many students are in the Slytherin house?","def solution():
    #Total students at Hogwarts
    total_students = 1000
    #Students in Gryffindor, Hufflepuff, and Ravenclaw
    gryffindor_students = 100
    hufflepuff_students = 200
    ravenclaw_students = 300
    #Students in Slytherin
    slytherin_students = total_students - gryffindor_students - hufflepuff_students - ravenclaw_students
    return slytherin_students",400,0,0,0,0,1,0,2.6,7.85,72,151
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Captain America has 1000 shields. 500 of them are in the Avengers Tower, 200 of them are in the Avengers Quinjet, and the rest of them are in the Avengers Helicarrier. How many shields are in the Avengers Helicarrier?","def solution():
    #Total shields
    total_shields = 1000
    #Shields in Avengers Tower
    shields_avengers_tower = 500
    #Shields in Avengers Quinjet
    shields_avengers_quinjet = 200
    #Shields in Avengers Helicarrier
    shields_avengers_helicarrier = total_shields - shields_avengers_tower - shields_avengers_quinjet
    return shields_avengers_helicarrier",300,0,0,1,0,0,0,4.8,7.12,69,137
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,There are 4 Ninja Turtles and each of them has 2 pizzas. How many pizzas are there in total?,"def solution():
    #number of ninja turtles
    ninja_turtles = 4
    #number of pizzas each ninja turtle has
    pizzas_per_ninja_turtle = 2
    #total number of pizzas
    total_pizzas = ninja_turtles * pizzas_per_ninja_turtle
    return total_pizzas",8,0,0,0,0,1,0,3.5,9.09,31,103
1,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0,10 unicorns can cast 855 spells in 72 minutes. How many spells can a single unicorn cast in an hour?,"def solution():
    #Total expected number of spells to be cast is 10 unicorns * 205 spells / 1 hour
    total_expected_spells = 10 * 205
    #205 spells are cast in 72 minutes
    spells_cast = 205
    #60 minutes is an hour
    minutes_in_hour = 60
    #The answer is
    result = total_expected_spells * (spells_cast / minutes_in_hour)
    return result",7004.166666666666,0,0,0,1,0,0,2.5,10.45,37,131
1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,Harry Potter has 45 Galleons and needs 10 more Galleons to buy a new wand. How many total Galleons does he have?,"def solution():
    #Harry Potter has 45 Galleons
    galleons = 45
    #He needs 10 more Galleons to buy a new wand
    need_galleons = 10
    #The answer is
    result = galleons + need_galleons
    return result",55,0,0,0,0,1,0,1.7,9.92,36,78
1,1.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0,Super Mario can run 1000 meters in 10 seconds. How many meters can he run in 25 seconds?,"def solution():
    #Super Mario can run 1000 meters in 10 seconds
    meters_per_second = 1000 / 10
    #He can run
    meters_in_25_seconds = meters_per_second * 25
    return meters_in_25_seconds
print(solution())",2500.0,0,0,0,0,1,0,3.3,10.22,29,82
1,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1,"Batman is 6' 2"" tall. 
He was 3' 7"" tall when he was 5. 
How many more inches is he now than he was then?","def solution():
    # Batman's current height in inches
    current_height = 6 * 12 + 2
    # Batman's height when he was 5 in inches
    past_height = 3 * 12 + 7
    # The difference in height
    height_difference = current_height - past_height
    return height_difference",31,0,0,1,0,0,0,0.6,7.84,43,88
1,0.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,"LeBron James has played in 100 games. He has scored 25 points in 20 of those games, 30 points in 30 of those games, and 40 points in 50 of those games. How many points has he scored in total?","def solution():
    #LeBron James has played in 100 games
    games = 100
    #He has scored 25 points in 20 of those games
    points_25 = 25
    #He has scored 30 points in 30 of those games
    points_30 = 30
    #He has scored 40 points in 50 of those games
    points_40 = 40
    #The answer is
    result = games * (points_25 * 20 + points_30 * 30 + points_40 * 50)
    return result",340000,0,0,1,0,0,0,2.6,9.43,63,152
1,1.0,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1,A bag of candy has 100 pieces of candy. 20% of them are chocolate. 15% of them are gummies. 10% of them are sour. 5% of them are lollipops. 50% of them are hard candies. How many pieces of candy are not hard candies?,"def solution():
    #Total candy
    total_candy = 100
    #Chocolate
    chocolate = total_candy * 0.2
    #Gummies
    gummies = total_candy * 0.15
    #Sour
    sour = total_candy * 0.1
    #Lollipops
    lollipops = total_candy * 0.05
    #Hard candy
    hard_candy = total_candy * 0.5
    #The answer is
    result = total_candy - hard_candy
    return result",50.0,0,0,1,0,0,0,1.0,7.54,82,153
1,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,"Iron Man can fly 100 miles per minute. 
How many miles does he fly in 5 minutes?","def solution():
    #Iron Man can fly 100 miles per minute
    miles_per_minute = 100
    #He flies for 5 minutes
    minutes = 5
    #The answer is
    result = miles_per_minute * minutes
    return result",500,0,0,0,0,1,0,0.7,8.7,26,70
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,Taylor Swift has 3 albums with 13 songs each. How many songs does she have in total?,"def solution():
    #Taylor Swift has 3 albums
    albums = 3
    #Each album has 13 songs
    songs_per_album = 13
    #The answer is
    result = albums * songs_per_album
    return result",39,0,0,1,0,0,0,1.9,9.63,23,62
1,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1,"Super Mario has 1000 gold coins. He gives 500 of them to the princess on the first day. On the second day, he gives 200 more to the Toad. How many gold coins does he have left?","def solution():
    #Super Mario started with 1000 gold coins
    coins_initial = 1000
    #He gave 500 of them to the princess on the first day
    coins_given_first_day = 500
    #He gave 200 more to the Toad on the second day
    coins_given_second_day = 200
    #The answer is
    result = coins_initial - coins_given_first_day - coins_given_second_day
    return result",300,0,0,0,0,1,0,1.0,7.09,57,138
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,A plane can fly 500 miles in 1 hour. How many miles can it fly in 6 hours?,"def solution():
    # A plane can fly 500 miles in 1 hour
    miles_per_hour = 500
    # We need to find out how many miles it can fly in 6 hours
    hours = 6
    # The distance it can fly in 6 hours is 6 times the distance it can fly in 1 hour
    miles_in_6_hours = miles_per_hour * hours
    return miles_in_6_hours",3000,0,0,0,0,1,0,-0.4,8.47,26,110
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Superman is flying at 300 miles per hour. He has to fly 3,000 miles to get to the location of a meteor shower. How many hours will it take Superman to get to the meteor shower?","def solution():
    #Superman's speed
    superman_speed = 300
    #Distance Superman has to travel
    superman_distance = 3000
    #The answer is
    result = superman_distance / superman_speed
    return result",10.0,0,0,1,0,0,0,5.6,8.62,52,67
